time_h,nh3_feed_kg_h,temperature_c,pressure_bar,nh3_outlet_ppmv,fired_kw,h2_product_kg_h
3426.0,9.9875,599.354,4.989,3480.763,12.0705,1.70354
3428.0,10.0407,600.128,5.014,3556.438,12.2022,1.65244
3430.0,10.0656,598.594,5.0,3647.664,12.2954,1.69195
3432.0,9.9195,599.93,4.964,3537.804,12.1234,1.6618
3434.0,9.9981,601.851,5.002,3545.149,12.3558,1.67727
3436.0,9.904,597.662,4.977,3453.346,12.1159,1.66034
3438.0,9.9982,598.926,4.972,3687.48,12.7149,1.68629
3440.0,10.0723,603.153,5.046,3553.517,12.2374,1.6768
3442.0,10.0147,604.051,4.929,3398.232,12.1571,1.68295
3444.0,10.0002,599.353,5.025,3357.767,12.5539,1.67275
3446.0,9.9912,601.332,5.052,3669.098,12.8579,1.69009
3448.0,10.0006,600.167,4.993,3623.212,12.6411,1.68225
3450.0,9.9169,598.05,4.994,3735.516,12.1691,1.68012
3452.0,9.9731,601.489,5.02,3558.03,12.7463,1.68264
3454.0,10.0,599.699,5.023,3695.865,12.4465,1.69148
3456.0,10.0224,599.197,4.92,3622.279,12.3413,1.67347
3458.0,9.9856,601.932,5.081,3623.915,12.3682,1.65965
3460.0,10.08,598.811,4.955,3611.122,12.4373,1.67227
3462.0,10.0449,600.716,4.948,3847.088,12.6041,1.67654
3464.0,10.0007,596.929,4.865,3501.507,12.4475,1.65042
3466.0,10.0986,601.319,5.076,3469.298,12.1985,1.68074
3468.0,10.0313,601.629,4.986,3326.129,12.2457,1.68894
3470.0,9.966,597.382,5.045,3390.183,12.2859,1.67575
3472.0,10.0211,602.061,5.003,3659.34,12.5729,1.67109
3474.0,10.0181,601.031,5.044,3507.567,12.404,1.70853
3476.0,10.0189,600.176,5.047,3592.288,12.5015,1.67197
3478.0,10.0172,599.328,4.936,3680.691,12.3172,1.68198
3480.0,9.9514,599.637,4.918,3553.566,12.6248,1.68289
3482.0,9.9571,603.472,5.015,3614.042,12.2809,1.64711
3484.0,9.8969,602.662,4.976,3462.199,12.6092,1.66939
3486.0,10.106,598.934,5.005,3695.913,11.9794,1.66322
3488.0,9.9674,599.395,4.975,3750.205,12.123,1.68845
3490.0,9.9925,596.128,5.039,3596.699,12.3097,1.66064
3492.0,9.9564,605.763,5.032,3678.647,12.4974,1.67837
3494.0,10.0029,601.69,4.918,3628.3,12.1083,1.70685
3496.0,10.0271,600.043,5.047,3634.032,12.5484,1.71101
3498.0,10.0493,599.262,5.114,3569.962,12.562,1.64763
3500.0,10.0824,602.071,5.034,3724.625,11.948,1.62927
3502.0,10.0096,598.392,5.063,3732.564,12.2304,1.66925
3504.0,9.9447,596.672,4.992,3470.801,13.0216,1.69209
3506.0,10.0858,603.079,5.024,3477.485,12.4763,1.67803
3508.0,10.063,596.943,5.126,3591.716,12.333,1.68054
3510.0,9.9919,596.988,4.973,3422.804,12.3536,1.65233
3512.0,10.0289,598.956,4.943,3845.445,12.7068,1.67455
3514.0,9.9866,600.228,5.026,3518.73,12.3495,1.65875
3516.0,10.0018,600.178,4.986,3372.067,12.4188,1.65584
3518.0,10.0643,596.024,5.026,3724.919,12.7755,1.65298
3520.0,9.9839,598.518,5.066,3643.586,12.5507,1.67983
3522.0,9.9589,599.393,4.979,3720.571,12.4336,1.67218
3524.0,10.0318,599.866,4.974,3576.201,12.3162,1.67976
3526.0,9.9807,602.487,5.054,3633.162,12.3424,1.66646
3528.0,10.0601,598.75,4.979,3653.83,12.1174,1.68391
3530.0,9.9805,598.822,5.041,3484.535,12.1143,1.67086
3532.0,10.0116,601.479,5.053,3653.584,12.3598,1.69224
3534.0,10.0769,598.797,5.042,3567.669,12.2115,1.66031
3536.0,9.9711,598.863,5.082,3481.072,12.8942,1.66864
3538.0,10.0539,598.343,4.96,3724.989,12.7341,1.66577
3540.0,10.0017,602.21,5.0,3592.624,12.5028,1.70148
3542.0,10.0916,599.459,4.907,3589.224,12.2584,1.66062
3544.0,9.9486,598.412,4.932,3567.379,12.0709,1.67316
3546.0,10.0281,601.508,5.056,3641.157,12.6122,1.68939
3548.0,9.9482,600.829,5.014,3501.835,11.9856,1.67036
3550.0,9.9106,600.493,4.946,3570.194,11.958,1.65212
3552.0,10.0749,600.694,5.105,3715.731,12.6207,1.66929
3554.0,9.9847,601.251,4.942,3594.739,12.4243,1.68812
3556.0,9.9777,606.068,4.969,3786.529,12.3133,1.688
3558.0,10.0302,600.232,5.033,3476.655,12.1577,1.66508
3560.0,9.9948,599.687,4.904,3686.866,12.1178,1.64592
3562.0,9.9843,600.878,4.952,3636.035,12.6855,1.6509
3564.0,10.0356,603.223,5.028,3572.517,12.2056,1.67559
3566.0,10.0166,599.939,5.005,3769.367,12.4577,1.68423
3568.0,10.0172,600.966,4.99,3726.077,12.2915,1.66755
3570.0,10.0148,599.007,5.1,3710.482,12.5899,1.68748
3572.0,9.97,602.765,4.924,3765.124,11.9563,1.66691
3574.0,9.9047,600.969,5.035,3468.681,12.4216,1.68613
3576.0,9.981,600.1,4.964,3843.079,12.2559,1.68378
3578.0,9.9343,600.529,4.914,3446.588,12.4853,1.64705
3580.0,10.0461,599.593,4.941,3707.982,12.4862,1.6807
3582.0,9.994,600.144,5.007,3756.639,12.4733,1.69235
3584.0,9.9061,601.569,5.04,3667.764,12.1424,1.67933
3586.0,10.0359,603.132,5.06,3767.56,12.3833,1.69124
3588.0,9.9567,600.535,5.03,3775.857,12.2752,1.66523
3590.0,9.9925,600.823,5.036,3665.375,12.2665,1.6796
3592.0,9.9927,599.28,5.022,3852.964,12.1237,1.6989
3594.0,10.0714,599.424,5.007,3601.091,12.0221,1.65759
3596.0,9.9595,596.898,4.987,3702.972,12.9582,1.69658
3598.0,10.0191,601.225,5.032,3677.764,12.7088,1.66829
3600.0,9.9814,597.033,5.052,3563.693,12.1555,1.66203
3602.0,9.9632,598.225,4.948,3656.88,12.3279,1.65098
3604.0,9.9745,603.223,5.06,3687.416,12.2654,1.67502
3606.0,10.0529,600.067,4.969,3684.026,12.4176,1.70121
3608.0,10.0049,597.285,4.982,3637.481,12.1766,1.68507
3610.0,9.9704,594.852,5.033,3665.797,12.4137,1.6601
3612.0,10.0097,595.358,4.967,3655.78,12.6295,1.67632
3614.0,10.0268,602.618,5.024,3522.667,12.3996,1.64266
3616.0,9.9241,599.737,4.943,3647.978,12.4412,1.65014
3618.0,9.9116,599.802,5.035,3593.432,12.67,1.66683
3620.0,10.0313,601.551,4.953,3532.74,12.5144,1.66072
3622.0,10.035,600.586,5.033,3668.088,12.3083,1.63903
3624.0,10.0004,598.42,4.965,3699.317,12.3124,1.6549
3626.0,9.9339,599.492,4.961,3509.966,12.2023,1.70885
3628.0,10.0719,603.346,4.932,3737.122,12.4164,1.67357
3630.0,10.0762,596.503,5.082,3644.673,12.4044,1.65666
3632.0,10.022,599.715,4.925,3765.045,12.1094,1.66681
3634.0,9.9014,600.09,5.001,3746.416,12.3072,1.67845
3636.0,10.0134,603.094,5.071,3608.023,12.3652,1.68033
3638.0,10.0643,596.194,5.053,3587.577,12.1477,1.72876
3640.0,9.9901,598.543,4.96,3907.555,12.3741,1.67831
3642.0,9.9324,600.06,4.989,3915.52,12.6141,1.66355
3644.0,9.9925,599.338,5.081,3816.721,12.7987,1.68694
3646.0,10.0265,596.96,4.966,3728.397,12.4512,1.70024
3648.0,10.0724,600.549,5.011,3699.722,12.3232,1.66204
3650.0,9.8905,600.54,4.959,3681.906,12.189,1.6563
3652.0,9.875,600.362,5.003,3685.891,12.3691,1.67
3654.0,9.9435,600.682,4.949,3683.635,12.3959,1.6781
3656.0,9.947,596.498,5.007,3549.38,12.2511,1.65783
3658.0,10.0258,599.697,5.04,3802.771,12.7529,1.66382
3660.0,9.9946,600.415,4.985,3663.516,12.2997,1.68117
3662.0,10.0526,596.901,4.987,3530.474,11.7394,1.68091
3664.0,9.9733,597.565,5.006,3629.924,12.513,1.67157
3666.0,9.9733,599.302,5.017,3748.474,12.1522,1.67394
3668.0,10.0413,600.396,5.108,3691.904,12.4117,1.6881
3670.0,10.039,602.653,5.1,3602.936,12.4019,1.66822
3672.0,10.0272,597.129,4.971,3649.449,12.3189,1.69023
3674.0,9.9668,600.835,4.974,3468.585,12.3,1.67886
3676.0,10.093,602.334,4.969,3697.673,12.1077,1.65896
3678.0,10.0656,599.754,4.953,3638.693,12.6795,1.67172
3680.0,10.0204,598.951,4.935,3778.443,12.3015,1.65699
3682.0,9.9979,599.205,5.01,3862.447,12.8598,1.67576
3684.0,9.9732,605.282,5.014,3712.985,12.1671,1.63894
3686.0,9.9728,600.445,4.974,3893.914,12.1705,1.6681
3688.0,10.0094,603.679,5.036,3777.133,11.8901,1.69638
3690.0,10.0255,601.336,4.963,3567.35,12.3318,1.66152
3692.0,9.9896,597.444,5.011,3703.461,12.605,1.70242
3694.0,10.0178,601.769,4.998,3594.164,12.4464,1.67967
3696.0,10.0108,598.627,4.974,3689.83,12.3824,1.67787
3698.0,10.0002,598.492,5.064,3524.112,11.9593,1.64418
3700.0,9.9489,599.006,5.018,3828.654,12.5724,1.64906
3702.0,10.0375,601.84,4.951,3618.331,12.9995,1.6741
3704.0,10.0305,595.68,4.964,3803.124,12.5318,1.66682
3706.0,9.9995,597.526,5.064,3861.936,12.1662,1.65765
3708.0,10.0167,602.08,4.976,3645.483,12.0737,1.66377
3710.0,10.0487,605.966,5.026,3652.694,12.0671,1.69111
3712.0,10.0141,597.929,4.97,3939.063,12.3778,1.67443
3714.0,10.0643,599.534,4.981,3664.254,12.1983,1.66564
3716.0,10.0007,601.851,5.056,3611.582,12.6,1.65044
3718.0,9.9561,597.225,5.056,3625.8,12.8549,1.6595
3720.0,9.9434,597.102,5.083,3782.707,11.7987,1.65129
3722.0,9.9302,597.7,4.946,3783.246,12.1427,1.67231
3724.0,9.9852,601.314,4.962,3873.062,12.1721,1.63724
3726.0,9.9581,601.778,5.016,3675.271,12.2068,1.67688
3728.0,10.0735,600.539,5.041,3626.953,12.3165,1.68155
3730.0,10.0819,598.871,5.033,3659.048,12.6233,1.66429
3732.0,9.9352,603.606,5.021,3805.704,12.1912,1.65699
3734.0,9.8812,601.884,5.13,3753.905,12.3583,1.67472
3736.0,10.0096,600.008,5.003,3795.298,12.3967,1.65228
3738.0,9.9751,602.35,4.964,3786.842,12.123,1.68592
3740.0,10.0998,598.26,5.022,3746.325,12.4931,1.68579
3742.0,10.0567,601.215,4.975,3795.304,12.3022,1.66756
3744.0,9.9636,602.332,5.025,3787.532,12.3516,1.6438
3746.0,10.0864,600.312,4.96,3346.1,12.4606,1.67113
3748.0,9.9209,601.504,5.068,3401.225,12.6127,1.67907
3750.0,9.9796,601.291,4.989,3839.929,12.3849,1.67532
3752.0,10.0475,602.071,4.88,3604.854,12.2387,1.68169
3754.0,9.9439,603.082,4.987,3764.429,12.6163,1.68329
3756.0,9.9394,605.167,4.991,3683.781,12.1669,1.6636
3758.0,10.0851,600.055,5.007,3710.795,12.8226,1.66736
3760.0,10.0317,597.784,4.985,3808.782,12.3408,1.7001
3762.0,9.9955,601.073,4.962,3809.715,12.4011,1.69136
3764.0,9.9613,601.018,5.009,3997.87,12.677,1.69772
3766.0,10.0495,603.162,4.99,3800.966,12.2393,1.68901
3768.0,10.0417,599.999,5.035,3749.923,12.5019,1.69675
3770.0,10.0346,602.064,4.932,3619.27,12.5338,1.68063
3772.0,9.9699,600.905,5.046,3775.946,12.2667,1.67508
3774.0,10.0118,597.216,5.033,3795.683,12.5302,1.64697
3776.0,10.0013,601.941,5.014,3748.489,12.409,1.67777
3778.0,10.0365,594.923,5.054,3680.284,12.0488,1.66476
3780.0,9.9769,601.537,4.963,3950.944,12.6274,1.66626
3782.0,10.0949,597.774,4.991,3699.599,12.1659,1.67463
3784.0,10.0635,601.485,4.888,3802.654,12.322,1.68886
3786.0,9.936,598.912,4.939,3837.998,12.3161,1.66408
3788.0,10.0246,601.987,5.014,3596.198,12.0421,1.68296
3790.0,9.9584,600.015,4.981,3854.402,12.6756,1.67207
3792.0,9.9675,601.106,4.938,3556.435,12.4596,1.66805
3794.0,9.9719,598.674,4.978,3762.36,12.2039,1.69092
3796.0,10.0525,597.797,5.014,3692.429,12.3906,1.6615
3798.0,10.0137,602.588,4.943,3946.224,12.082,1.64479
3800.0,9.9388,601.248,4.94,3819.142,12.6843,1.67022
3802.0,9.9531,602.597,5.026,3949.392,12.7683,1.65767
3804.0,9.9854,597.077,4.998,3781.789,12.5072,1.67618
3806.0,10.0002,601.233,5.013,3756.626,12.2994,1.68007
3808.0,10.0205,597.103,5.054,3851.241,12.2811,1.66905
3810.0,9.9829,599.802,5.043,3701.654,12.6565,1.66172
3812.0,10.0342,602.22,4.973,3789.995,12.1296,1.68248
3814.0,9.9638,599.769,5.002,3762.242,12.2289,1.67664
3816.0,9.9454,601.749,5.132,3962.217,12.6477,1.66712
3818.0,10.0568,602.013,4.938,3732.143,12.3011,1.67216
3820.0,9.9942,599.412,4.979,3752.465,12.5468,1.68841
3822.0,10.057,602.382,5.087,3682.186,12.2081,1.68774
3824.0,9.9852,596.805,5.086,3481.642,12.1449,1.68584
3826.0,10.0232,600.583,4.967,3694.728,12.6973,1.69002
3828.0,9.9452,601.034,4.927,3668.079,12.4936,1.69613
3830.0,9.9721,599.952,4.994,3718.208,11.9782,1.6529
3832.0,9.9743,597.08,5.0,3589.092,12.1449,1.67971
3834.0,9.9856,598.7,4.963,3647.417,12.5431,1.6927
3836.0,10.0955,601.465,5.072,3800.447,12.6284,1.66801
3838.0,10.0525,599.329,4.953,3853.195,12.5146,1.68772
3840.0,9.9505,599.085,5.002,3740.419,12.3838,1.66611
3842.0,10.015,600.215,4.954,3732.558,12.6973,1.69217
3844.0,9.9839,604.279,4.997,3752.554,12.4426,1.67524
3846.0,9.9676,599.761,4.904,4008.908,12.5538,1.6916
3848.0,9.9537,598.571,5.046,3712.778,12.2821,1.6816
3850.0,10.0031,599.526,4.91,3820.247,12.7026,1.67733
3852.0,9.9917,600.303,4.954,3607.519,12.3008,1.65428
3854.0,9.9584,599.617,4.998,3879.66,12.4603,1.67818
3856.0,9.9948,599.289,5.014,3828.072,12.3322,1.69066
3858.0,10.0358,597.808,4.925,3737.848,12.5815,1.66114
3860.0,10.0395,599.312,4.949,3944.161,12.2836,1.68612
3862.0,10.0276,601.223,4.998,3772.825,12.5978,1.67165
3864.0,9.9438,601.827,4.94,3972.81,12.7091,1.67545
3866.0,10.0182,601.069,5.067,3907.574,12.3872,1.6598
3868.0,9.9726,599.12,4.957,3825.839,12.5673,1.68226
3870.0,10.0765,597.384,5.011,3763.78,12.3763,1.69243
3872.0,9.9923,603.35,5.111,3946.586,12.796,1.69074
3874.0,10.0906,599.42,4.883,3647.76,12.7031,1.67095
3876.0,9.9876,599.391,4.993,4059.138,11.9818,1.67544
3878.0,9.9662,598.404,5.02,3749.119,12.0442,1.66899
3880.0,9.9426,597.65,5.006,3929.661,12.2116,1.68021
3882.0,10.0349,603.68,5.019,3716.225,12.1418,1.69391
3884.0,9.9776,598.036,5.032,3938.488,12.5244,1.66445
3886.0,9.9397,596.509,4.939,3829.232,12.5269,1.68438
3888.0,10.0852,596.894,4.9,3813.74,12.7097,1.66824
3890.0,9.9663,600.368,5.061,3781.651,12.3159,1.67803
3892.0,10.0937,601.038,5.013,4077.372,12.2896,1.68375
3894.0,10.021,594.858,4.972,3657.821,13.0109,1.67744
3896.0,9.9783,602.244,4.938,3626.493,12.2633,1.66477
3898.0,10.0626,599.606,5.053,3836.484,12.5913,1.69592
3900.0,10.0545,601.829,4.976,3774.606,11.6622,1.69183
3902.0,10.0092,600.636,4.886,4049.745,12.2229,1.68742
3904.0,10.0273,600.788,5.025,3997.401,12.7895,1.67851
3906.0,10.0407,602.475,5.08,3777.845,12.0252,1.67456
3908.0,9.9406,597.929,5.022,3834.668,12.3092,1.70011
3910.0,10.0625,599.649,4.951,3892.623,12.5202,1.6679
3912.0,9.9507,598.964,5.08,3819.681,12.3751,1.67416
3914.0,9.9529,597.886,5.054,3970.857,12.2821,1.6549
3916.0,10.0572,603.639,4.968,3797.362,12.0755,1.64239
3918.0,10.0597,601.753,5.075,4157.342,12.4447,1.69945
3920.0,10.0146,598.575,4.942,3748.234,12.129,1.69719
3922.0,10.0224,600.493,4.962,3866.768,12.1837,1.66157
3924.0,10.0695,596.867,4.954,4044.366,12.7725,1.68271
3926.0,10.0926,602.888,5.069,4115.277,12.4779,1.67088
3928.0,10.1238,601.6,5.019,3890.204,12.5567,1.67783
3930.0,9.9748,599.602,5.042,3711.113,12.4227,1.64221
3932.0,9.9689,598.653,5.006,4019.371,12.4364,1.68106
3934.0,10.0209,597.707,5.064,3783.059,12.2155,1.67682
3936.0,9.9887,598.253,4.978,3720.388,12.4057,1.68665
3938.0,9.9832,600.265,5.005,3979.017,12.4305,1.70314
3940.0,10.0432,602.567,4.975,4014.069,12.5974,1.65822
3942.0,9.9205,600.301,4.965,3911.292,12.4338,1.69068
3944.0,9.9088,600.31,5.025,3772.732,12.3991,1.64708
3946.0,10.0632,602.174,4.986,3879.277,12.15,1.66475
3948.0,10.0142,603.608,5.078,4075.676,12.0268,1.65738
3950.0,10.0038,601.663,5.004,3932.743,12.4521,1.68721
3952.0,10.0268,601.66,5.04,3855.842,12.5299,1.6671
3954.0,10.0199,597.54,4.956,3800.267,12.4799,1.66309
3956.0,10.0113,598.457,5.014,3719.864,12.1774,1.68155
3958.0,10.0513,596.691,4.952,3721.968,12.3718,1.66523
3960.0,9.976,599.146,4.975,3785.829,12.0291,1.70288
3962.0,10.025,598.725,4.977,3652.589,12.3825,1.65908
3964.0,9.9451,600.368,5.025,3835.804,12.7312,1.70598
3966.0,10.0335,601.271,4.999,3765.637,12.4526,1.68023
3968.0,10.1022,602.209,5.052,3655.642,12.4378,1.66405
3970.0,9.9963,602.9,4.937,3807.86,12.2171,1.69188
3972.0,10.0288,602.06,5.074,4032.844,12.4639,1.67103
3974.0,9.8647,599.972,5.03,3957.007,12.3267,1.68524
3976.0,10.0169,600.697,4.996,4141.596,12.261,1.67859
3978.0,9.9986,601.724,5.05,3983.727,12.2436,1.70052
3980.0,9.9338,598.196,4.961,4101.667,11.9017,1.66499
3982.0,10.093,600.173,4.966,3744.807,12.2429,1.68326
3984.0,9.9873,598.554,4.959,3898.753,12.6351,1.67008
3986.0,10.0185,596.942,5.063,3821.662,12.4418,1.67904
3988.0,9.9941,599.679,5.026,3941.232,12.5044,1.67338
3990.0,10.0295,597.713,5.11,3789.193,12.4768,1.67827
3992.0,10.0344,602.26,4.947,3897.906,12.0661,1.70289
3994.0,9.9956,597.024,5.019,3926.893,12.4627,1.6603
3996.0,9.9681,599.24,5.034,3836.665,12.8474,1.62143
3998.0,9.9677,602.384,4.946,3931.459,12.4819,1.70507
4000.0,10.0049,603.395,5.041,3985.213,12.9013,1.67033
